Duration_of_Credit_monthly,Credit_Amount,Instalment_per_cent,Duration_in_Current_address,Age_years,No_of_Credits_at_this_Bank,No_of_dependents,Purpose_0,Purpose_1,Purpose_2,Purpose_3,Purpose_4,Purpose_5,Purpose_6,Purpose_8,Purpose_9,Purpose_10,Sex_Marital_Status_1,Sex_Marital_Status_2,Sex_Marital_Status_3,Sex_Marital_Status_4,Guarantors_1,Guarantors_2,Guarantors_3,Type_of_apartment_1,Type_of_apartment_2,Type_of_apartment_3,Telephone_1,Telephone_2,Foreign_Worker_1,Foreign_Worker_2,Account_Balance,Payment_Status_of_Previous_Credit,Value_Savings_Stocks,Length_of_current_employment,Most_valuable_available_asset,Concurrent_Credits,Occupation,Creditability
1.265019699802398,1.732996693297698,0.9268739281223902,1.0219103681995318,-0.7511768964941121,1.0576790035337154,-0.43236977250733133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,4.0,1.0,2.0,2.0,2.0,0
1.265019699802398,-0.3121017569073958,0.9268739281223902,1.0219103681995318,0.030281513382727766,-0.6978048197587581,-0.43236977250733133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,4.0,0.0,2.0,2.0,1
1.265019699802398,1.0984109434644322,0.9268739281223902,1.0219103681995318,-1.0984917453282632,1.0576790035337154,-0.43236977250733133,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,3.0,2.0,1.0,0
-0.9907737052774169,-0.6640051053300693,0.03242381654469148,1.0219103681995318,-1.1853204575368008,-0.6978048197587581,-0.43236977250733133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,0
0.763732276451328,0.1659214321446189,0.9268739281223902,1.0219103681995318,1.1590547720937188,1.0576790035337154,-0.43236977250733133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,1
-0.7401299936018819,-0.5911600249665704,-1.756476406610706,-1.682152348094709,-1.1853204575368008,-0.6978048197587581,-0.43236977250733133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,1
-0.7401299936018819,-0.6567568386272336,-0.8620262950330072,-0.780798109329962,-0.8380056087026498,-0.6978048197587581,-0.43236977250733133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,0
-1.074321609169262,-0.6466092652432636,0.9268739281223902,-0.780798109329962,-0.23020462324288551,-0.6978048197587581,-0.43236977250733133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1
1.265019699802398,0.7178769415655578,0.9268739281223902,-0.780798109329962,-0.5775194720770366,-0.6978048197587581,-0.43236977250733133,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,2.0,0
-0.23884257025081193,-0.03050659550222869,-1.756476406610706,1.0219103681995318,-0.8380056087026498,-0.6978048197587581,-0.43236977250733133,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0
0.26244485310025806,0.305812979509348,0.03242381654469148,1.0219103681995318,0.6380824988424921,1.0576790035337154,-0.43236977250733133,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,4.0,3.0,1.0,2.0,2.0,1
0.26244485310025806,1.2212690640774975,-0.8620262950330072,-0.780798109329962,-1.2721491697453386,-0.6978048197587581,-0.43236977250733133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,1
0.26244485310025806,-0.04935208892960152,0.9268739281223902,0.12055612943478493,-0.31703333545142326,-0.6978048197587581,-0.43236977250733133,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,1
-0.23884257025081193,-0.7611318791480677,0.9268739281223902,1.0219103681995318,2.548314167430323,1.0576790035337154,-0.43236977250733133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,2.0,2.0,0.0,1
-0.7401299936018819,-0.6973471321631135,0.03242381654469148,-1.682152348094709,0.11711022559126552,-0.6978048197587581,-0.43236977250733133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0
0.26244485310025806,0.19962587231280493,-0.8620262950330072,1.0219103681995318,-0.8380056087026498,-0.6978048197587581,-0.43236977250733133,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,1
0.26244485310025806,-0.6603809719786514,0.9268739281223902,-1.682152348094709,-0.6643481842855743,-0.6978048197587581,-0.43236977250733133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1
3.270169393206678,1.5293203989480146,-1.756476406610706,-1.682152348094709,-0.7511768964941121,-0.6978048197587581,-0.43236977250733133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,2.0,0.0,2.0,1.0,1
-0.23884257025081193,-0.710031598893076,0.9268739281223902,1.0219103681995318,2.2009993185961716,-0.6978048197587581,-0.43236977250733133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,2.0,3.0,2.0,2.0,1
0.763732276451328,0.37068496649972754,-0.8620262950330072,-1.682152348094709,-0.6643481842855743,1.0576790035337154,-0.43236977250733133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,1
0.763732276451328,0.7378096749983559,0.9268739281223902,-0.780798109329962,-0.6643481842855743,1.0576790035337154,-0.43236977250733133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0,2.0,3.0,0
0.26244485310025806,-0.21280050307854664,0.9268739281223902,0.12055612943478493,0.8985686354681054,1.0576790035337154,-0.43236977250733133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,0.0,4.0,0.0,2.0,2.0,1
-1.241417416952952,-1.0021367470173548,0.9268739281223902,-0.780798109329962,-1.0116630331197254,-0.6978048197587581,2.312835132301122,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,0
0.26244485310025806,-0.08486859577349647,0.9268739281223902,1.0219103681995318,1.1590547720937188,-0.6978048197587581,2.312835132301122,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,4.0,3.0,0.0,2.0,1
-0.7401299936018819,-0.4360471175258863,0.9268739281223902,-1.682152348094709,-0.7511768964941121,-0.6978048197587581,-0.43236977250733133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1
-1.241417416952952,-0.6741526787140393,-1.756476406610706,1.0219103681995318,2.2878280308047096,-0.6978048197587581,-0.43236977250733133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,2.0,0.0,2.0,2.0,1
0.26244485310025806,0.05466053825609083,0.9268739281223902,1.0219103681995318,-0.4906907598684988,-0.6978048197587581,2.312835132301122,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,2.0,2.0,0
0.26244485310025806,-0.298330050172008,0.9268739281223902,-0.780798109329962,0.7249112110510298,1.0576790035337154,2.312835132301122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1
-0.7401299936018819,-0.8676813996797526,0.9268739281223902,1.0219103681995318,0.2039389377998033,-0.6978048197587581,-0.43236977250733133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,4.0,2.0,2.0,2.0,1
-0.907225801385572,-0.38639649061146175,-0.8620262950330072,0.12055612943478493,-0.7511768964941121,1.0576790035337154,-0.43236977250733133,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,0.0,2.0,2.0,1
0.763732276451328,1.0831895833884773,-1.756476406610706,1.0219103681995318,-1.0116630331197254,1.0576790035337154,-0.43236977250733133,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,3.0,2.0,2.0,2.0,1
-0.23884257025081193,-0.0029631820314530146,-0.8620262950330072,-0.780798109329962,-1.0116630331197254,-0.6978048197587581,-0.43236977250733133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0
0.011801141424723058,-0.494033251148572,0.03242381654469148,-0.780798109329962,-0.9248343209111876,1.0576790035337154,-0.43236977250733133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0
0.763732276451328,0.10793529852193326,0.9268739281223902,-0.780798109329962,-0.14337591103434777,-0.6978048197587581,2.312835132301122,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1
-0.9907737052774169,-0.708219532217367,0.9268739281223902,1.0219103681995318,0.4644250744254166,1.0576790035337154,-0.43236977250733133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,4.0,4.0,1.0,2.0,1.0,1
1.515663411477933,0.6287232611206786,-0.8620262950330072,-0.780798109329962,-0.9248343209111876,1.0576790035337154,-0.43236977250733133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,3.0,0.0,2.0,2.0,0
-0.7401299936018819,-0.9111709998967668,0.9268739281223902,1.0219103681995318,0.3775963622168788,-0.6978048197587581,2.312835132301122,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,0
2.267594546504538,0.2829809393954155,0.9268739281223902,-1.682152348094709,0.4644250744254166,1.0576790035337154,2.312835132301122,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0,2.0,2.0,2.0,1
-0.23884257025081193,0.23622961916212523,0.03242381654469148,-1.682152348094709,-0.7511768964941121,1.0576790035337154,-0.43236977250733133,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,0.0,3.0,2.0,2.0,2.0,1
0.26244485310025806,-0.6063813850425254,0.9268739281223902,0.12055612943478493,-0.14337591103434777,-0.6978048197587581,2.312835132301122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1
-0.23884257025081193,-0.5085297845542434,0.03242381654469148,1.0219103681995318,1.072226059885181,1.0576790035337154,-0.43236977250733133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0,1
0.011801141424723058,-0.9521237067677885,0.9268739281223902,1.0219103681995318,2.548314167430323,1.0576790035337154,-0.43236977250733133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,2.0,2.0,1
-0.23884257025081193,-0.7491722390883888,0.9268739281223902,-0.780798109329962,-0.23020462324288551,-0.6978048197587581,-0.43236977250733133,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0
-0.907225801385572,-0.8760169063880135,0.9268739281223902,1.0219103681995318,2.3746567430132473,1.0576790035337154,-0.43236977250733133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,4.0,0.0,4.0,3.0,2.0,2.0,1
-0.7401299936018819,-0.5052680645379674,0.03242381654469148,1.0219103681995318,0.7249112110510298,-0.6978048197587581,-0.43236977250733133,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1
-0.7401299936018819,-0.9274795999781471,0.9268739281223902,-0.780798109329962,-0.4906907598684988,-0.6978048197587581,-0.43236977250733133,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0
0.26244485310025806,-0.027244875485952624,0.9268739281223902,-1.682152348094709,-0.7511768964941121,-0.6978048197587581,-0.43236977250733133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,0
-0.7401299936018819,-0.8321648928358576,0.9268739281223902,1.0219103681995318,-1.2721491697453386,-0.6978048197587581,-0.43236977250733133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,2.0,0
-0.9907737052774169,-0.6150793050859282,-0.8620262950330072,0.12055612943478493,-0.14337591103434777,1.0576790035337154,-0.43236977250733133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,4.0,2.0,2.0,3.0,0
-1.4085132247366419,-0.6317503185024503,-0.8620262950330072,-1.682152348094709,0.5512537866339543,2.8131628268261886,2.312835132301122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,0.0,3.0,0.0,2.0,1.0,1
-0.4894862819263469,-0.17039814286695779,0.9268739281223902,-0.780798109329962,-0.05654719882581,2.8131628268261886,-0.43236977250733133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,4.0,3.0,0.0,0.0,2.0,1
2.016950834829003,-0.06058690231899686,0.9268739281223902,1.0219103681995318,-1.2721491697453386,-0.6978048197587581,-0.43236977250733133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0
0.26244485310025806,1.6525409328962217,-0.8620262950330072,1.0219103681995318,-0.5775194720770366,-0.6978048197587581,-0.43236977250733133,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,3.0,4.0,3.0,2.0,2.0,1
-1.241417416952952,-0.5810124515826004,0.03242381654469148,-0.780798109329962,1.3327121965107942,-0.6978048197587581,2.312835132301122,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,3.0,1.0,2.0,2.0,1
0.26244485310025806,1.129216076951484,0.9268739281223902,-0.780798109329962,-0.7511768964941121,1.0576790035337154,-0.43236977250733133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,3.0,1
-0.4894862819263469,-0.7009712655145314,-0.8620262950330072,-0.780798109329962,-0.9248343209111876,-0.6978048197587581,-0.43236977250733133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0
2.1840466426126928,2.726734058256473,-1.756476406610706,-1.682152348094709,-0.05654719882581,-0.6978048197587581,-0.43236977250733133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,1
0.26244485310025806,3.3997356216147683,0.9268739281223902,-0.780798109329962,0.7249112110510298,-0.6978048197587581,-0.43236977250733133,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,4.0,3.0,2.0,3.0,0
1.265019699802398,-0.8296279994898651,0.9268739281223902,1.0219103681995318,0.030281513382727766,-0.6978048197587581,-0.43236977250733133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,1.0,2.0,2.0,1
0.26244485310025806,-0.22476014313822557,-0.8620262950330072,-0.780798109329962,-0.14337591103434777,-0.6978048197587581,-0.43236977250733133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,1
3.270169393206678,1.1197933302377976,0.9268739281223902,1.0219103681995318,0.5512537866339543,-0.6978048197587581,-0.43236977250733133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,3.0,2.0,2.0,0
2.267594546504538,0.5098516871941731,0.03242381654469148,1.0219103681995318,-1.0116630331197254,1.0576790035337154,2.312835132301122,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,2.0,0
-0.907225801385572,-0.5987707050045479,0.03242381654469148,-0.780798109329962,-0.40386204765996103,-0.6978048197587581,2.312835132301122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,2.0,0.0,2.0,1.0,1
-0.656582089710037,-0.6484213319189724,-0.8620262950330072,1.0219103681995318,2.461485455221785,-0.6978048197587581,-0.43236977250733133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1
1.265019699802398,4.029972411426333,0.9268739281223902,-0.780798109329962,1.8536844697620207,-0.6978048197587581,-0.43236977250733133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,4.0,3.0,2.0,3.0,0
2.267594546504538,1.420958811740621,0.03242381654469148,1.0219103681995318,1.5063696209278696,1.0576790035337154,2.312835132301122,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,0
-0.23884257025081193,0.14200215202526106,0.03242381654469148,0.12055612943478493,0.3775963622168788,2.8131628268261886,2.312835132301122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0,2.0,0.0,1
-0.7401299936018819,0.9432980360237482,-0.8620262950330072,1.0219103681995318,1.1590547720937188,-0.6978048197587581,-0.43236977250733133,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,4.0,4.0,1.0,2.0,2.0,1
-0.7401299936018819,-0.8825403464205657,0.9268739281223902,-1.682152348094709,-0.8380056087026498,-0.6978048197587581,-0.43236977250733133,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,2.0,0.0,2.0,2.0,1
-1.241417416952952,-0.9021106665182221,-0.8620262950330072,-0.780798109329962,-0.7511768964941121,-0.6978048197587581,-0.43236977250733133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,0.0,2.0,0.0,1
1.265019699802398,-0.33529621035647006,0.03242381654469148,-1.682152348094709,-0.31703333545142326,1.0576790035337154,2.312835132301122,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,2.0,2.0,2.0,1
